ST Rotation Vector|0.48397988|0.48241496|0.36665636|4.2E-45|-1.0|1395861579570
ST Rotation Vector|0.48517337|0.48134694|0.3659165|4.2E-45|-1.0|1395861579595
ST Rotation Vector|0.48674145|0.47993806|0.36492634|4.2E-45|-1.0|1395861579611
ST Rotation Vector|0.48820484|0.478595|0.36407366|4.2E-45|-1.0|1395861579628
ST Rotation Vector|0.48982304|0.47719795|0.36302242|4.2E-45|-1.0|1395861579649
ST Rotation Vector|0.49148127|0.47584355|0.36186093|4.2E-45|-1.0|1395861579668
ST Rotation Vector|0.49264392|0.4750367|0.36100388|4.2E-45|-1.0|1395861579688
ST Rotation Vector|0.49426484|0.47398964|0.35972822|4.2E-45|-1.0|1395861579708
ST Rotation Vector|0.4959239|0.47298843|0.35845876|4.2E-45|-1.0|1395861579728
ST Rotation Vector|0.4974591|0.47206908|0.3572814|4.2E-45|-1.0|1395861579749
ST Rotation Vector|0.4990004|0.47082815|0.35600445|4.2E-45|-1.0|1395861579768
ST Rotation Vector|0.5001273|0.4695507|0.35496265|4.2E-45|-1.0|1395861579788
ST Rotation Vector|0.5013295|0.46770927|0.35355777|4.2E-45|-1.0|1395861579809
ST Rotation Vector|0.5021039|0.46600658|0.3522834|4.2E-45|-1.0|1395861579828
ST Rotation Vector|0.50290656|0.46422905|0.3512947|4.2E-45|-1.0|1395861579848
ST Rotation Vector|0.50387967|0.4623689|0.35058582|4.2E-45|-1.0|1395861579888
ST Rotation Vector|0.5047999|0.4610364|0.3502655|4.2E-45|-1.0|1395861579888
ST Rotation Vector|0.50604004|0.45984203|0.35027695|4.2E-45|-1.0|1395861579908
ST Rotation Vector|0.50641805|0.45972422|0.3507591|4.2E-45|-1.0|1395861579928
ST Rotation Vector|0.5065153|0.45992914|0.35091972|4.2E-45|-1.0|1395861579949
ST Rotation Vector|0.5068357|0.4599233|0.3500764|4.2E-45|-1.0|1395861579988
ST Rotation Vector|0.5074087|0.4597018|0.3487898|4.2E-45|-1.0|1395861579988
ST Rotation Vector|0.508559|0.4591286|0.3470284|4.2E-45|-1.0|1395861580008
ST Rotation Vector|0.5092723|0.458584|0.34571275|4.2E-45|-1.0|1395861580047
ST Rotation Vector|0.5087882|0.45832244|0.34545293|4.2E-45|-1.0|1395861580068
ST Rotation Vector|0.5062126|0.4587098|0.34714815|4.2E-45|-1.0|1395861580088
ST Rotation Vector|0.50278497|0.45944634|0.34983748|4.2E-45|-1.0|1395861580088
ST Rotation Vector|0.49661943|0.46070474|0.35457572|4.2E-45|-1.0|1395861580109
ST Rotation Vector|0.48885825|0.46187165|0.3596663|4.2E-45|-1.0|1395861580155
ST Rotation Vector|0.4796366|0.46249464|0.36409292|4.2E-45|-1.0|1395861580157
ST Rotation Vector|0.46972507|0.46161595|0.366981|4.2E-45|-1.0|1395861580180
ST Rotation Vector|0.4624186|0.45932457|0.36793655|4.2E-45|-1.0|1395861580199
ST Rotation Vector|0.45276245|0.4544631|0.36827636|4.2E-45|-1.0|1395861580221
ST Rotation Vector|0.44301867|0.4488048|0.3682939|4.2E-45|-1.0|1395861580242
ST Rotation Vector|0.43351972|0.44365355|0.3686207|4.2E-45|-1.0|1395861580261
ST Rotation Vector|0.42509544|0.43934903|0.3696791|4.2E-45|-1.0|1395861580281
ST Rotation Vector|0.42004064|0.43661794|0.3716135|4.2E-45|-1.0|1395861580301
ST Rotation Vector|0.41388848|0.43417203|0.37646016|4.2E-45|-1.0|1395861580320
ST Rotation Vector|0.40498185|0.4320768|0.38502437|4.2E-45|-1.0|1395861580341
ST Rotation Vector|0.39567456|0.42704377|0.39229804|4.2E-45|-1.0|1395861580364
ST Rotation Vector|0.3944877|0.41846442|0.3926615|4.2E-45|-1.0|1395861580379
ST Rotation Vector|0.39627403|0.4124547|0.39186662|4.2E-45|-1.0|1395861580400
ST Rotation Vector|0.3983615|0.40668264|0.3919182|4.2E-45|-1.0|1395861580419
ST Rotation Vector|0.39819166|0.40622172|0.39221317|4.2E-45|-1.0|1395861580439
ST Rotation Vector|0.3974078|0.4081663|0.3924545|4.2E-45|-1.0|1395861580462
ST Rotation Vector|0.39865094|0.40874255|0.3913543|4.2E-45|-1.0|1395861580480
ST Rotation Vector|0.40099603|0.40949813|0.38988158|4.2E-45|-1.0|1395861580499
ST Rotation Vector|0.40535676|0.41132393|0.38806918|4.2E-45|-1.0|1395861580520
ST Rotation Vector|0.41065538|0.41476184|0.38695657|4.2E-45|-1.0|1395861580540
ST Rotation Vector|0.41756186|0.41922012|0.38567382|4.2E-45|-1.0|1395861580562
ST Rotation Vector|0.42599508|0.42410618|0.3836353|4.2E-45|-1.0|1395861580580
ST Rotation Vector|0.43419617|0.4272692|0.3799837|4.2E-45|-1.0|1395861580600
ST Rotation Vector|0.44548276|0.43158087|0.37434757|4.2E-45|-1.0|1395861580621
ST Rotation Vector|0.45668346|0.43580127|0.36838892|4.2E-45|-1.0|1395861580641
ST Rotation Vector|0.46665782|0.4404297|0.36487037|4.2E-45|-1.0|1395861580663
ST Rotation Vector|0.47613254|0.44475263|0.36277476|4.2E-45|-1.0|1395861580679
ST Rotation Vector|0.48295742|0.4473599|0.36180022|4.2E-45|-1.0|1395861580699
ST Rotation Vector|0.49103734|0.44991624|0.36140588|4.2E-45|-1.0|1395861580717
ST Rotation Vector|0.49712977|0.45137757|0.3620912|4.2E-45|-1.0|1395861580739
ST Rotation Vector|0.5009154|0.45190984|0.36347282|4.2E-45|-1.0|1395861580759
ST Rotation Vector|0.5023409|0.45169443|0.3649515|4.2E-45|-1.0|1395861580781
ST Rotation Vector|0.5018744|0.45116538|0.36592472|4.2E-45|-1.0|1395861580800
ST Rotation Vector|0.4992934|0.44988465|0.3672294|4.2E-45|-1.0|1395861580820
ST Rotation Vector|0.49469438|0.44788933|0.36874604|4.2E-45|-1.0|1395861580842
ST Rotation Vector|0.48832974|0.44538462|0.37047577|4.2E-45|-1.0|1395861580864
ST Rotation Vector|0.48045334|0.44243407|0.3721608|4.2E-45|-1.0|1395861580881
ST Rotation Vector|0.47343126|0.43986642|0.37340724|4.2E-45|-1.0|1395861580901
ST Rotation Vector|0.46186042|0.43625692|0.375926|4.2E-45|-1.0|1395861580921
ST Rotation Vector|0.4477438|0.43300924|0.3795506|4.2E-45|-1.0|1395861580943
ST Rotation Vector|0.4332374|0.430837|0.38317427|4.2E-45|-1.0|1395861580961
ST Rotation Vector|0.420208|0.42698422|0.38605267|4.2E-45|-1.0|1395861580999
ST Rotation Vector|0.4091552|0.42147744|0.38936964|4.2E-45|-1.0|1395861581000
ST Rotation Vector|0.39942512|0.40988564|0.39156008|4.2E-45|-1.0|1395861581019
ST Rotation Vector|0.39835364|0.39856192|0.39022672|4.2E-45|-1.0|1395861581039
